ID,PRODUCT,QUANTITY,UNIT_PRICE,DATE,COUNTRY,USER,DOB
7827,operation,28,60.90,21-10-2022,Bhutan,Alexis Hardy,11-07-1984
8812,we,19,57.77,12-06-2022,Djibouti,Sara Patton,12-09-1950
1262,thank,77,95.11,22-08-2022,Angola,Nancy Martinez,18-12-1943
9989,pattern,82,17.47,28-03-2023,Solomon Islands,Matthew Jenkins,20-08-2003
1769,certainly,82,70.20,22-09-2022,Greenland,Barbara Horn,22-09-2003
4417,miss,51,68.52,25-07-2022,Bulgaria,Alyssa Maldonado,29-09-1967
2228,significant,59,69.90,08-11-2022,Vietnam,Christie Miller,27-05-1991
5980,laugh,90,33.54,30-10-2022,North Macedonia,Mary Wiley,21-10-1994
6737,first,8,56.71,14-05-2023,Tuvalu,Jack Lee,23-05-1968
3114,around,95,36.47,14-04-2023,United Arab Emirates,Anna Allen,28-01-1974
9793,indeed,89,39.07,12-07-2022,Ghana,Heather House,31-05-2002
5496,seek,24,20.53,25-04-2023,Madagascar,Cameron Oconnor,09-09-1984
2189,my,69,38.75,06-04-2023,Costa Rica,Vanessa Rhodes,22-06-1967
3597,network,32,41.79,07-12-2022,Syrian Arab Republic,Mark French,26-09-1971
2981,able,79,53.90,09-12-2022,Wallis and Futuna,Anthony Campbell,19-06-1953
5499,message,52,40.49,20-06-2022,Azerbaijan,Valerie Morris,17-02-1952
4955,away,34,18.03,06-02-2023,Venezuela,Sharon Warren,31-05-1945
8365,despite,62,62.46,16-06-2022,Uganda,Austin Ramirez,22-03-1985
3070,need,94,92.60,10-04-2023,Jordan,Mr. Joshua Coleman,18-12-1972
5057,our,84,39.96,24-01-2023,Guernsey,Kristen Ware,04-01-1998
242,stage,15,46.06,07-07-2022,Kazakhstan,Danny Banks,18-07-1943
7325,rate,68,88.41,12-09-2022,Palau,Joseph Cook,31-01-1983
1762,specific,52,13.20,24-12-2022,Guernsey,Joel Jimenez,12-07-1949
3511,fish,31,64.71,23-02-2023,Tonga,Tina Roberts DVM,18-02-1979
3291,business,69,91.31,25-05-2023,Luxembourg,Elizabeth Jones,11-05-2000
374,about,61,32.61,13-05-2023,Croatia,Mr. Andrew Stewart III,12-09-1976
8465,ask,84,13.75,28-06-2022,Malta,Teresa Lopez,22-06-1971
9931,more,49,14.96,22-06-2022,French Southern Territories,Mary Lopez,31-03-1981
7182,perform,31,99.25,16-04-2023,Ukraine,Mary Gibson,10-01-1996
7362,list,22,10.07,31-05-2023,Iran,Madison Kramer,21-07-1946
547,again,8,31.38,07-09-2022,Burundi,Robert Johnson,12-02-1953
2410,international,69,95.20,25-11-2022,Uganda,Steven Becker,10-09-1981
2259,only,79,22.71,19-12-2022,Isle of Man,Steven Sullivan,23-02-2003
1222,have,95,31.51,04-09-2022,Cook Islands,Lisa Burgess,08-12-2004
3795,financial,86,6.83,24-09-2022,Anguilla,Stephen Hart,25-06-1978
2005,lose,62,49.77,07-03-2023,Latvia,Eddie Lin,18-12-1946
8992,painting,64,33.87,13-09-2022,Oman,Christopher Walker,07-09-1989
2229,whole,76,83.31,17-06-2022,Guatemala,Austin Jackson,06-10-1952
8372,stop,29,27.17,02-12-2022,Heard Island and McDonald Islands,Theresa Clark,16-08-1945
5224,development,52,81.27,24-11-2022,Rwanda,Melinda Hicks,03-02-1982
3377,collection,99,28.60,17-02-2023,Mayotte,Andrea Poole,08-06-1961
4587,look,14,13.03,01-11-2022,Tanzania,Colleen Jenkins,04-09-1998
7437,adult,100,16.56,26-08-2022,Eritrea,Jerry Burke,26-12-1952
6529,common,10,10.15,11-01-2023,Turkmenistan,Savannah Rose,22-08-1951
5720,environment,32,1.16,15-08-2022,Dominican Republic,Kristy Holloway,05-02-1967
4249,drive,67,59.24,14-07-2022,Georgia,Amanda Snyder,18-10-1968
7868,dark,31,84.05,08-07-2022,Kyrgyz Republic,Kevin Alvarez,03-02-2000
733,every,89,56.94,17-01-2023,Mali,Jesus Bennett,16-03-1992
942,good,83,86.96,23-04-2023,Martinique,Donna Bryan,18-11-1954
10000,game,82,80.04,11-06-2022,Australia,Gerald Jensen,08-12-1996
856,fact,32,84.48,27-07-2022,Benin,Brett Quinn,26-08-1990
8144,write,16,46.17,16-03-2023,Costa Rica,Jacqueline Ibarra,30-07-1976
9857,report,92,86.79,15-01-2023,Qatar,Edward Henry,23-08-1995
7109,ok,26,13.87,21-11-2022,Congo,Ashley Thompson,23-12-1964
3756,organization,76,23.32,14-11-2022,Cayman Islands,Robin Rivera,22-05-1985
1731,public,54,64.30,05-08-2022,Chile,Julie Allen,03-07-2000
3153,later,70,72.53,30-06-2022,Brunei Darussalam,Nancy Barnes,22-06-1997
7139,physical,86,1.22,19-06-2022,Dominican Republic,Kevin Sanchez,21-08-1990
7389,performance,4,0.09,08-10-2022,Saint Helena,Robert Ross,06-04-1995
9109,experience,36,55.94,12-02-2023,Switzerland,Jordan Lyons DVM,27-11-1967
1945,decade,57,44.78,14-03-2023,Iceland,Charles Gonzales,03-06-1951
9032,prove,57,25.70,20-12-2022,Somalia,Gregory Noble,26-09-2002
2896,drive,37,48.11,20-09-2022,Kuwait,Mr. Jacob Rodriguez,09-02-1993
8916,night,90,0.61,05-09-2022,Hungary,Karen Tyler,15-08-1988
8901,art,100,9.49,29-04-2023,Saint Helena,Dustin Lucas,27-01-1984
3260,away,41,85.86,31-08-2022,Myanmar,Anna Berry,21-06-1991
6032,class,7,75.31,25-03-2023,Togo,Jeffery Friedman,19-11-1953
704,star,10,9.29,11-11-2022,Puerto Rico,Lawrence Rosales,20-04-1990
2867,learn,55,65.62,02-07-2022,Jordan,Steven Montgomery,31-07-1954
4247,surface,93,15.77,05-06-2023,Denmark,William Nguyen,03-11-2001
9281,bank,10,87.05,30-03-2023,Russian Federation,Justin Moore,13-09-1969
1078,issue,91,26.44,11-08-2022,Dominican Republic,Donna Harding,21-02-1979
1288,owner,42,81.50,25-05-2023,Mongolia,Cameron Davis,02-11-1992
8600,evidence,3,12.92,03-05-2023,Costa Rica,John Smith,02-09-1999
7682,which,29,15.70,29-05-2023,India,Diana Flores,29-04-1998
288,hot,72,52.43,15-11-2022,Heard Island and McDonald Islands,Elizabeth Wilson,24-10-1992
9814,perform,62,95.40,23-09-2022,Gambia,Cory Wilkins,16-02-1984
6000,position,84,6.41,12-09-2022,Bosnia and Herzegovina,Jennifer Mullins,05-12-1997
9556,fund,20,96.81,24-06-2022,India,Sandra Simon,03-12-1987
6187,example,49,9.05,12-08-2022,Norfolk Island,Robyn Fischer,25-06-1964
914,wall,96,25.41,02-08-2022,Bermuda,Alison Williamson,18-09-1973
4748,fill,97,56.29,28-04-2023,Zimbabwe,Shaun Barker,02-08-1968
9976,whom,44,72.13,08-04-2023,Ethiopia,Anthony Davidson,08-09-2003
2491,wind,52,53.22,16-08-2022,Qatar,David Allen,23-01-1987
9136,door,84,76.05,22-05-2023,Albania,Patrick Harmon,28-08-1942
5834,soldier,55,61.36,28-08-2022,United States Minor Outlying Islands,Steven Parker,06-03-1963
1117,environmental,59,27.67,14-01-2023,Poland,Joshua Paul,08-09-1995
3522,fire,2,8.20,30-12-2022,Tuvalu,Timothy Ortega,07-01-1945
311,or,32,78.69,30-03-2023,Estonia,Nicole Cox,15-05-1989
9964,ever,97,61.75,22-10-2022,Saint Kitts and Nevis,Wayne Carroll,09-01-1969
3948,political,65,71.28,13-04-2023,United States Virgin Islands,Kathryn Burnett,19-08-1955
467,democratic,63,81.71,11-08-2022,Western Sahara,Logan Brown,05-09-1997
9162,change,28,80.16,31-10-2022,Uzbekistan,Brittany Smith,18-06-1989
3511,hear,64,94.12,14-12-2022,Tunisia,Elizabeth Johnson,18-05-1994
6410,hundred,81,59.65,27-03-2023,Trinidad and Tobago,Melissa Wilson,09-09-1997
5950,time,16,97.26,24-10-2022,Hungary,Crystal Murray,26-01-1948
6225,vote,29,59.75,30-06-2022,Saint Lucia,Sarah Bryant,02-03-1977
9457,owner,38,78.00,11-02-2023,Pakistan,Keith Fitzgerald,09-12-1945
8663,both,4,34.19,25-05-2023,Timor-Leste,Mr. Patrick Taylor,19-04-1972
8275,report,44,70.00,18-03-2023,Kuwait,Alexis Rodriguez,08-12-1961
7277,decade,1,41.13,05-09-2022,Kuwait,Melissa Barnett,05-11-1961
2152,quality,98,34.29,22-11-2022,Saint Vincent and the Grenadines,John Parker,15-08-1955
4429,happen,60,89.49,28-09-2022,Australia,Joseph Mueller,30-11-1992
7393,glass,82,96.38,12-09-2022,Cape Verde,Crystal Joyce,16-12-1949
3867,kitchen,87,71.33,05-10-2022,Benin,Daniel Williams PhD,05-03-1967
4669,society,65,52.89,03-11-2022,Indonesia,Philip Green,08-11-1978
5540,I,54,86.61,10-07-2022,Albania,Wendy Wilcox,06-11-1960
2564,call,26,20.91,10-12-2022,Greenland,Robert Evans,18-02-1994
6526,fine,85,38.08,10-02-2023,Ecuador,Aaron Young,03-11-1949
6492,particularly,61,15.04,08-04-2023,Micronesia,Kelly Hurst,02-03-1989
9848,enough,42,41.70,08-08-2022,Gambia,Pamela Anderson,04-06-1976
5755,up,34,40.67,17-09-2022,Cyprus,Gabrielle Johnson,05-10-1946
2213,throughout,70,94.67,22-12-2022,Albania,Melissa James,29-10-1994
325,relationship,1,2.00,10-12-2022,French Guiana,Jennifer Chambers,30-07-1983
4837,act,10,56.74,22-10-2022,Hong Kong,Stephen Cortez,23-11-1965
3328,fear,26,27.19,10-06-2023,Lithuania,Mary Johnson,17-01-1986
3108,table,76,95.67,28-12-2022,Ireland,Kristi Ford,24-07-1972
2709,rather,11,55.38,18-08-2022,Sudan,Sarah Hinton,18-08-1996
8754,factor,88,9.35,09-04-2023,Guyana,James Schroeder,31-05-1991
8588,approach,89,75.44,05-06-2023,French Polynesia,Jill Brown,07-03-1972
8242,trade,60,69.40,25-01-2023,Turkmenistan,Kenneth Shaw,29-07-1984
750,own,65,27.62,30-06-2022,New Caledonia,Leslie Black,18-04-1984
5728,little,96,94.23,08-05-2023,Wallis and Futuna,Zachary Munoz,04-08-1979
9015,offer,85,99.44,13-06-2022,Morocco,Michael Duncan,10-08-1990
8475,order,78,92.12,25-06-2022,Tuvalu,Cathy Welch,03-03-1947
7721,speech,6,40.41,11-11-2022,Bermuda,Evan May,02-03-1949
2986,fire,94,95.79,05-05-2023,British Virgin Islands,Jeffrey Hester,26-06-1968
4599,recently,30,87.93,04-08-2022,Equatorial Guinea,Wayne Estrada,25-07-1960
7214,daughter,8,52.80,26-06-2022,Chad,Jennifer Walsh,12-04-1983
6406,authority,31,92.06,28-10-2022,United Kingdom,Andrew Mosley,14-09-1994
4252,professional,10,51.61,10-06-2022,Russian Federation,Keith Arnold,12-06-1961
7962,between,75,53.05,02-06-2023,Mongolia,Autumn Mata,03-12-1997
6864,training,45,50.00,06-07-2022,Azerbaijan,Sabrina Mason,02-05-1985
8059,unit,11,20.09,26-07-2022,Turkmenistan,Jesse Rojas,06-03-1991
2983,billion,70,16.74,20-03-2023,Oman,Natalie Perez,12-03-1982
9968,drive,14,60.84,01-09-2022,Peru,Samantha Fletcher,11-12-1989
1326,be,88,91.45,23-06-2022,Saint Vincent and the Grenadines,Whitney Brown,25-08-1946
8651,against,70,76.21,20-01-2023,Sierra Leone,Alan Flores,07-11-1978
9456,away,29,89.71,14-03-2023,Macao,Alyssa Mays,26-04-1943
6199,me,25,80.82,21-12-2022,Gibraltar,Robert White,21-09-1945
5932,material,38,37.07,29-10-2022,Turks and Caicos Islands,Jade Schultz,18-10-1965
4017,safe,77,61.06,12-09-2022,Taiwan,Johnny Lee,09-02-1981
1372,situation,15,93.31,15-02-2023,Saudi Arabia,Joseph Martinez,22-04-1974
2233,green,77,89.11,06-07-2022,Lao People's Democratic Republic,Daniel James,27-11-1944
7469,face,73,68.67,25-11-2022,Honduras,Michael Blake,13-11-1979
7017,certainly,22,97.84,27-10-2022,Luxembourg,Andrew Martin,11-11-1990
2711,cup,96,42.24,22-05-2023,Saint Vincent and the Grenadines,Clinton Adams,10-04-1943
4375,service,53,56.96,10-12-2022,Wallis and Futuna,Ashley Perez,20-08-1943
518,evidence,59,41.50,11-12-2022,Micronesia,Julie Weiss,23-05-1952
8345,really,36,57.77,21-08-2022,Namibia,Leslie Richardson,25-12-1976
4471,place,49,56.03,30-03-2023,Nicaragua,Robert Parker,08-09-1997
6860,Republican,43,56.34,31-07-2022,Heard Island and McDonald Islands,Melvin Roth,12-02-1990
1499,daughter,65,23.39,19-12-2022,Faroe Islands,Nicole Mosley,06-05-1967
74,house,38,42.74,29-12-2022,Cuba,Nicholas Baker,21-04-1943
3017,half,80,95.24,11-11-2022,South Africa,Emily Callahan MD,04-11-1944
2740,community,71,59.02,20-08-2022,Lao People's Democratic Republic,Matthew Bradshaw,26-11-1995
8948,man,19,99.72,26-12-2022,Croatia,Janet Novak,12-09-1986
4211,north,8,79.57,09-11-2022,Syrian Arab Republic,John Brady,06-01-1966
629,summer,92,45.86,27-08-2022,Palau,John Davenport,26-02-1945
4597,arm,6,47.57,27-05-2023,Guinea,Gail Ferguson,20-11-1995
8098,reflect,83,4.58,09-06-2023,Turkmenistan,Derek Sullivan,27-01-1997
687,finish,51,14.05,03-01-2023,Singapore,Katherine George,27-11-1970
2234,check,36,22.82,02-01-2023,Hong Kong,Chad Mack,24-10-1943
4260,very,98,48.98,27-04-2023,Sudan,Amanda Lee,29-12-1996
8788,wear,58,62.49,13-05-2023,Estonia,Kimberly Gonzales DDS,29-04-1990
3607,official,68,91.23,02-05-2023,Wallis and Futuna,Adrian Gardner,12-07-1961
124,among,100,36.32,16-03-2023,Faroe Islands,Nathaniel Kemp,05-01-1992
719,ok,67,9.41,16-09-2022,Norway,Yvonne Thomas,23-10-2000
5133,throw,56,2.10,29-01-2023,Uzbekistan,Michele Winters,17-10-1946
2602,officer,1,92.37,25-11-2022,Liechtenstein,Justin Harrison,08-11-1994
8072,system,99,94.27,18-08-2022,Costa Rica,Phyllis Walker,01-03-1951
2680,beyond,62,45.36,27-11-2022,Korea,Adam Avila,24-07-1970
7458,financial,56,68.12,14-05-2023,Cote d'Ivoire,Thomas Wolfe,26-11-2004
4200,rock,33,97.29,23-04-2023,Finland,Paul Mccall,15-06-1981
8413,special,22,7.40,24-08-2022,Switzerland,Cindy Deleon,18-05-1952
9323,interest,33,89.62,09-11-2022,Burundi,Katrina Webster DVM,05-07-1966
7871,guess,91,86.86,09-12-2022,Luxembourg,Michael Miller,26-07-1990
7813,doctor,46,35.22,13-03-2023,Tajikistan,Ian Beard,01-11-1964
4813,include,17,78.18,12-07-2022,Indonesia,Deanna Young,11-09-1991
7405,carry,62,58.91,19-01-2023,Ethiopia,Michelle Berry,30-05-1945
2318,billion,57,80.00,24-07-2022,Rwanda,Benjamin Shaffer,17-11-1948
7042,thing,81,50.43,02-08-2022,Greece,Kimberly Thompson,20-01-1961
2424,my,26,6.38,06-07-2022,Belarus,Robert Tate,21-05-1990
8460,not,9,63.45,24-12-2022,France,Erin Smith,01-08-1957
4021,determine,95,8.99,20-03-2023,Barbados,Craig Garcia,07-09-2001
4472,smile,57,77.53,26-04-2023,Guatemala,Jessica Smith,14-05-1991
7093,writer,61,11.47,07-05-2023,Slovenia,Sandra Burgess,08-02-1963
1873,voice,9,5.72,23-01-2023,Syrian Arab Republic,Joe Beltran PhD,25-03-1996
1931,notice,77,20.57,24-01-2023,Russian Federation,Andrea Scott,06-05-1970
3724,remain,72,33.89,31-03-2023,Taiwan,Curtis Campbell,07-08-1983
1430,defense,34,58.58,24-08-2022,French Guiana,Daniel Schmidt,06-02-1981
1081,onto,77,48.79,08-12-2022,Kiribati,Steven Evans,07-05-1993
3780,discover,92,16.61,26-02-2023,Poland,Charles Martin,17-10-1958
7046,we,54,84.55,12-04-2023,Wallis and Futuna,Joshua Peterson,06-11-1969
3794,hospital,50,64.64,09-07-2022,Bermuda,Diane Navarro,03-04-1969
2259,whether,60,38.43,26-04-2023,Namibia,Mr. David Gray,16-07-1954
4212,individual,86,24.28,25-03-2023,Cambodia,Jeremiah Ellison,15-07-1944
9417,role,83,89.80,18-12-2022,Cambodia,Zachary Flores,25-09-1975
4911,employee,9,85.83,24-03-2023,China,Calvin Schneider,27-12-1978
4726,call,49,72.53,08-03-2023,Panama,Xavier Walker,04-02-1943
7445,product,23,36.21,13-12-2022,Lesotho,Andrew Bailey,16-05-1945
2892,newspaper,78,70.36,25-02-2023,Serbia,Jennifer Perkins,09-07-1995
7029,teach,59,15.34,19-07-2022,Bahamas,Joel Jones,02-06-1988
2624,music,20,74.92,31-03-2023,Grenada,Jared Young,11-08-1950
3062,thousand,47,60.32,28-09-2022,Qatar,Erin Webb,03-04-1955
3544,report,34,98.07,15-09-2022,Austria,Miss Kimberly Callahan,04-03-1968
3466,guess,16,65.69,23-09-2022,Russian Federation,Arthur Jones,30-09-1960
7904,specific,87,75.66,23-05-2023,Kenya,Cody Freeman,14-07-2002
1987,research,2,60.36,21-07-2022,Ukraine,Angela Cook,01-04-1952
6455,attention,33,36.42,16-06-2022,Syrian Arab Republic,Dennis Higgins,02-05-1978
7910,tell,3,92.38,23-11-2022,Niue,Patrick Mercer,15-08-1978
1420,end,84,50.78,13-09-2022,Sudan,Douglas Ortega,14-11-1973
7848,president,78,5.92,09-04-2023,Lao People's Democratic Republic,Tyler Contreras,24-02-1970
5775,fund,51,72.35,20-12-2022,Netherlands Antilles,Alison Boyd,24-05-2000
4828,growth,6,81.03,25-02-2023,Luxembourg,Joshua Lane,02-03-1948
6429,Republican,65,53.21,17-04-2023,Malaysia,Alicia Jenkins,07-09-1957
2680,soldier,33,1.54,03-03-2023,Turkey,Donna Dixon,17-12-1996
709,whom,19,14.71,07-02-2023,Niue,April Lee,12-03-2005
8755,morning,1,50.86,27-04-2023,United States Minor Outlying Islands,Natasha White,14-05-1974
2077,culture,2,41.23,10-01-2023,Montserrat,Tonya Marks,11-12-1977
3299,just,35,52.36,19-12-2022,Iran,Erica Henry,18-09-1944
9150,accept,100,94.55,29-01-2023,Bulgaria,Angela Kelley,21-09-2003
2804,as,77,46.59,14-05-2023,Netherlands Antilles,Cody Smith,12-10-1980
737,bed,95,0.60,31-10-2022,French Guiana,Melissa Sparks,04-02-1996
424,mouth,12,12.22,17-02-2023,Lao People's Democratic Republic,Michael Jenkins,13-02-1949
7312,free,34,81.93,11-07-2022,Slovakia (Slovak Republic),Brittney Nicholson,20-11-1986
3620,military,78,6.94,30-10-2022,Lebanon,Jennifer Taylor,10-12-1997
8949,girl,48,11.28,03-07-2022,Congo,Kirsten Clark,23-09-1993
3485,usually,35,33.87,27-04-2023,Luxembourg,Alexandra Young,21-04-1997
3229,business,53,71.67,08-01-2023,Oman,Stephanie Russo,21-11-1976
1467,eye,84,40.33,04-12-2022,Lesotho,David Harrison,25-09-1978
2911,baby,6,92.19,22-06-2022,Chad,John Meadows,18-03-1977
1497,argue,97,63.17,23-08-2022,United Arab Emirates,James Green,15-02-1951
234,sit,69,95.46,14-04-2023,Libyan Arab Jamahiriya,Travis Turner,11-07-1951
3685,conference,26,6.34,13-06-2022,Algeria,Jonathan Massey,22-04-1991
5644,set,69,31.94,13-03-2023,Algeria,Donald Russo,21-01-1950
2546,not,15,61.09,15-05-2023,Luxembourg,Amber Howard,09-09-1982
624,challenge,78,42.05,05-11-2022,Angola,Jake Goodman,20-08-1986
8694,remain,97,97.31,25-12-2022,Armenia,Lisa Morgan,23-09-1948
3230,their,48,40.69,15-12-2022,Israel,Hannah Black,17-04-1985
3767,this,10,87.77,05-04-2023,Macao,Deborah Edwards,16-09-1987
6840,bill,53,98.34,06-03-2023,Mexico,Yvette Calhoun,04-08-1957
3305,clear,75,31.48,27-01-2023,Cuba,Nicholas Hale,26-05-1948
7729,read,94,69.77,08-02-2023,Burkina Faso,Jose Neal,06-04-2005
6447,son,100,30.10,05-03-2023,New Caledonia,Meagan Harrington,19-07-1973
6134,how,23,18.21,27-10-2022,Zimbabwe,David Martinez,09-09-1992
4527,of,66,1.74,20-01-2023,Bahamas,Kelly Vaughn,12-07-1990
7988,eight,53,47.88,19-07-2022,Kuwait,Lisa Franco,14-10-1951
3787,identify,78,57.02,09-09-2022,South Georgia and the South Sandwich Islands,Leslie Adams,30-06-2001
8758,reduce,7,88.26,02-11-2022,Ireland,Kerri Bradley,14-04-1964
1288,source,24,44.94,29-05-2023,Burundi,Charles Frye,31-05-1974
6403,image,51,45.12,04-04-2023,Puerto Rico,Lisa Coleman,27-04-1966
2007,popular,26,78.07,29-06-2022,San Marino,Brian Smith,09-06-1948
7477,which,98,0.69,17-01-2023,Portugal,Veronica Guerrero,02-02-1950
83,high,36,70.52,05-01-2023,French Polynesia,Angelica Gardner,09-04-1978
1130,too,63,53.38,22-01-2023,Suriname,Sarah Rodriguez,21-01-1997
5977,she,33,82.02,05-09-2022,Somalia,Wanda Jones,24-06-1986
7501,feel,5,1.97,30-08-2022,Norfolk Island,James Ramos,07-12-1973
1235,role,46,15.81,16-04-2023,Belgium,Joshua Johnson,28-06-1945
8264,southern,95,23.97,28-05-2023,Iraq,Barbara Yu,12-08-1943
8510,friend,43,55.33,04-11-2022,South Georgia and the South Sandwich Islands,David Sanders,21-02-1978
7468,leave,42,70.25,04-07-2022,Dominica,Matthew Reyes,20-05-2005
8148,church,73,62.27,23-10-2022,Faroe Islands,Candace James,22-01-1956
8103,discover,27,35.03,04-11-2022,Djibouti,Angela Bishop,15-11-1948
1979,every,95,13.20,02-08-2022,Ecuador,Austin Turner,13-03-1965
2029,medical,99,28.62,05-09-2022,Georgia,Laurie Rich,27-03-1994
6429,actually,80,77.92,27-10-2022,Dominica,Charles White,26-08-1965
3426,son,71,88.11,27-10-2022,Cook Islands,Mr. Randy Reyes DDS,09-08-1951
3233,amount,29,28.33,25-12-2022,Pitcairn Islands,Barbara Kane,23-10-1953
4270,no,87,24.10,12-03-2023,Vietnam,Alicia Ruiz,19-01-1965
8927,without,16,2.74,27-05-2023,Bouvet Island (Bouvetoya),Phillip Thompson,17-10-1952
2240,also,85,71.80,04-01-2023,Japan,Mark Taylor,01-03-1953
622,world,62,70.78,26-05-2023,Bulgaria,Denise Carr,29-08-1956
6452,your,29,77.99,27-08-2022,Peru,Carolyn Young,28-11-2003
8583,shake,16,20.53,21-06-2022,Cambodia,Morgan Roberts,01-03-1953
3224,others,78,73.04,26-06-2022,Cocos (Keeling) Islands,Roberta Martin,24-05-1945
3745,scientist,15,38.17,07-07-2022,Micronesia,Amy Davis,04-12-1978
4532,low,41,75.54,09-06-2023,Solomon Islands,Anna Hughes,14-02-1964
8928,same,82,27.93,20-10-2022,Jersey,Joel Martin,24-08-1970
7206,eight,26,72.37,03-01-2023,Kuwait,Jennifer Rodriguez,19-12-1983
8120,involve,47,80.47,15-07-2022,Ethiopia,Alison White,01-07-1996
8244,concern,88,5.92,10-05-2023,Philippines,Julie Johnson,20-05-1967
2457,evidence,63,21.40,01-08-2022,San Marino,Lisa Mathews,27-10-1971
8230,team,15,8.80,26-02-2023,Eritrea,Kyle Johnson,25-01-1986
8632,identify,30,50.32,19-02-2023,Greenland,Angela Torres,19-12-1985
3576,throughout,78,11.88,30-07-2022,Netherlands,Ian Dixon,11-12-1962
8844,writer,76,18.65,13-10-2022,Turkey,Michael Weiss,27-03-1971
8170,road,83,54.76,26-12-2022,Colombia,Olivia Mccormick,20-04-1972
9862,strong,70,32.26,18-11-2022,Uganda,Matthew Carrillo,13-11-1954
4300,factor,7,5.27,29-03-2023,Brazil,Jeffrey Hardin,10-04-1990
1629,ask,99,41.98,28-08-2022,Korea,Courtney Jackson,04-11-2003
7590,so,12,6.49,03-07-2022,Chile,Jose Hudson,06-09-1945
7556,somebody,4,33.05,23-05-2023,Belgium,Michael Wallace,13-06-1968
2768,indicate,76,83.30,28-02-2023,Faroe Islands,Michael King,16-12-1968
1497,into,55,83.20,24-04-2023,Trinidad and Tobago,Amanda Tucker,02-10-1996
3476,top,89,17.76,12-05-2023,Cuba,Savannah Willis,10-04-1965
3783,visit,30,94.25,02-04-2023,Central African Republic,Alan Booth,30-09-1995
10000,others,56,54.43,02-02-2023,Czech Republic,Samantha Hall,07-12-1967
5011,science,57,19.02,16-12-2022,China,Morgan Chaney,30-07-2003
4284,lot,76,52.44,24-08-2022,Saint Martin,Theresa Hobbs,18-03-1992
8208,large,92,79.97,01-12-2022,China,John Black,31-03-1969
475,her,52,75.16,14-09-2022,Marshall Islands,Erik Conner,11-03-1997
3977,movie,18,29.29,08-09-2022,Bhutan,Darryl Stone,23-12-1950
1852,line,39,44.60,16-02-2023,Belarus,Victoria Brooks,22-04-1945
2099,floor,23,91.24,06-10-2022,British Virgin Islands,Kimberly Mayer,30-08-1990
7259,on,25,77.22,19-11-2022,Greece,William Gregory,25-09-1990
2584,cover,84,3.79,01-09-2022,Serbia,Kaitlyn Berg,26-06-1966
7661,someone,26,95.57,11-08-2022,Madagascar,Debra Goodman,09-09-1967
5160,knowledge,13,87.00,17-06-2022,New Caledonia,Kristin Zuniga,31-01-1991
3403,full,59,83.16,02-01-2023,United States of America,Joseph Li,27-08-1989
209,race,13,97.49,04-09-2022,Zambia,Lisa Munoz,24-01-1972
5064,detail,38,82.60,04-03-2023,Mexico,Lawrence Johnson,09-02-1950
6968,director,39,56.91,20-10-2022,Chile,Courtney Martinez,27-06-1976
107,form,76,17.13,25-08-2022,Gambia,Phillip Richard,09-10-1959
7827,ever,76,5.47,05-06-2023,Isle of Man,Dennis Collins,12-05-1966
2713,word,65,43.60,10-08-2022,Rwanda,Andrea Reed,11-11-1974
